,track_id,genre,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
268,6u0dQik0aif7FQlrhycG1L,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073
269,50iiDJGpAPdr2VTrz999XA,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,0.65,0.711,0,-5.417,1,0.0377,0.0123,0.00943,0.301,0.319,89.019
270,6AHNkRbVzkh95xilnYzDT7,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.514,0.78,10,-6.491,0,0.198,0.127,0.0,0.349,0.331,75.549
271,4KMonaz0cKnNLNwLCxJzPy,[],Caleon Fox,0.747,0.538,3,-6.478,0,0.0386,0.299,0.425,0.187,0.547,157.989
272,4ejyZ4uJEXUURcgKp1kP8v,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,0.663,0.567,5,-5.941,0,0.0309,0.0938,0.00978,0.124,0.139,108.959
273,2anAr4t1wpiy2qBK9CGnyn,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.534,0.36,11,-12.942,0,0.0778,0.296,0.00158,0.382,0.387,153.985
274,5qHirGR7M9tdm6C17DlzSY,"['hip hop', 'pop rap', 'portland hip hop', 'rap']",Aminé,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981
275,4RXR43tpX3Agn0qWEOZNfG,"['alternative r&b', 'indie r&b', 'indie soul', 'neo r&b']",Hablot Brown,0.644,0.283,1,-10.675,0,0.054,0.083,0.311,0.111,0.378,110.016
276,6wbbeA1FcbqXiJs7aIA8x7,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The Neighbourhood,0.584,0.779,3,-5.656,0,0.0721,0.259,0.00606,0.28,0.518,94.841
277,77louqSyp5KhwleVBa0nPW,"['alternative r&b', 'bedroom soul', 'chill r&b', 'indie r&b', 'pop']",UMI,0.613,0.488,8,-7.372,1,0.0959,0.129,2.13e-05,0.335,0.183,172.067
278,1BybndP1YgPEIk6WUnL6kT,"['alternative r&b', 'indie r&b', 'pop r&b', 'trap soul']",Arin Ray,0.686,0.701,5,-5.702,0,0.0968,0.257,0.00281,0.088,0.605,173.994
279,6SEolIp22t0DzeBfCBo3hr,"['filter house', 'indie soul']",FKJ,0.41,0.169,3,-11.422,1,0.0485,0.847,0.00327,0.117,0.208,89.494
280,407qAIie8sIEgquKD1AAd2,"['modern blues', 'soul']",Leon Bridges,0.803,0.498,8,-5.389,0,0.0611,0.285,1.29e-06,0.161,0.836,92.034
281,6KacmqPPQ3LNoiGFuqGChs,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Wale,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292
282,2o9LAypwGH4ctV0i9boo6d,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.648,0.681,2,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941
283,0dcf0L6F1LUA1nE2zWH4J2,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,0.438,0.634,5,-7.456,0,0.337,0.476,0.0,0.113,0.397,203.585
284,1VMdwVq0yaTc4DeqSCi7DO,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232
285,4umIPjkehX1r7uhmGvXiSV,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986
286,5hM5arv9KDbCHS0k9uqwjr,"['australian psych', 'neo-psychedelic']",Tame Impala,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96
287,666PdikRnUzdvjT9p5wWND,"['australian psych', 'neo-psychedelic']",Tame Impala,0.616,0.804,0,-5.568,1,0.0427,0.0124,0.0998,0.553,0.627,99.002
288,2X485T9Z5Ly0xyaghN73ed,"['australian psych', 'neo-psychedelic']",Tame Impala,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012
289,6RZmhpvukfyeSURhf4kZ0d,"['australian psych', 'neo-psychedelic']",Tame Impala,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018
290,53KFMdxzi8IJDewiql1Qo3,"['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']",Vampire Weekend,0.863,0.576,8,-5.691,1,0.0567,0.406,0.00824,0.141,0.932,100.03
291,3LbZIhU0smEU5SUnxod4j4,"['australian psych', 'neo-psychedelic']",Tame Impala,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998
292,5ozqshq2dtU7SYCpCBu0NE,"['australian psych', 'neo-psychedelic']",Tame Impala,0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009
293,6WCXBUFa0z3l9DoOY3k5Xe,"['australian psych', 'neo-psychedelic']",Tame Impala,0.381,0.829,10,-4.564,1,0.0598,0.0226,0.000274,0.402,0.509,165.935
294,4LOc7FdIjJOP2cQTX5mi1L,"['electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'vapor soul']",Litany,0.791,0.542,0,-7.956,0,0.174,0.248,0.0,0.122,0.698,120.003
295,3LH6EfPCeySeuymuK2gWAO,"['electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'vapor soul']",Litany,0.692,0.452,6,-8.18,1,0.116,0.0358,0.0,0.157,0.623,184.876
296,5fQBa4wkmq28xpSLOQ202K,"['pop', 'pop rap', 'rap']",SZA,0.622,0.532,0,-7.143,1,0.128,0.269,5.37e-05,0.158,0.364,76.459
297,5QzbOQWaED6Ot3YCrDu6pH,[],Blended Babies,0.507,0.619,2,-8.347,0,0.216,0.23,0.0063,0.593,0.435,131.374
298,1lKdkr5awXdc7RQADSS9t0,"['alternative r&b', 'indie r&b']",K. Roosevelt,0.784,0.63,0,-5.894,1,0.0341,0.5,0.0238,0.115,0.564,91.994
299,1TSyGHOQF6gLAOsEdqAhoG,"['canadian hip hop', 'toronto rap', 'trap soul', 'underground hip hop']",Sean Leon,0.397,0.48,6,-9.005,1,0.0494,0.277,3.88e-05,0.111,0.184,117.079
300,2CuGgvRXgDwyPGVfBhblXs,"['la pop', 'r&b']",AUGUST 08,0.489,0.255,2,-7.623,1,0.0406,0.777,0.0,0.11,0.358,105.858
301,6Kt1OrgpAZusv2FtlgaVzn,"['electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'vapor soul']",Litany,0.818,0.326,9,-9.705,1,0.0387,0.093,0.0218,0.261,0.531,120.027
302,2lAUMDyWq80slJVsrYyD7N,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Rich The Kid,0.691,0.689,4,-5.255,0,0.106,0.101,0.0,0.131,0.231,95.129
303,3rIKurK8njiyQvZQsSU6bl,"['bedroom pop', 'indie r&b', 'pop']",Rex Orange County,0.725,0.418,9,-8.799,1,0.0309,0.346,1.01e-06,0.0658,0.378,77.923
304,7wTA0NKIm6T7nP2kaymU2a,"['hip hop', 'rap', 'underground hip hop']",Dreamville,0.825,0.672,0,-7.108,1,0.418,0.0858,0.0,0.123,0.246,147.01
305,4LGg2NY9eHp0jF3L1WbCNl,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",Berhana,0.76,0.48,1,-8.535,0,0.226,0.585,0.0,0.717,0.877,90.01
306,54DzzIghO0tYWPaceJnf62,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']",Unknown Mortal Orchestra,0.872,0.37,5,-5.851,1,0.119,0.705,0.000318,0.143,0.489,100.047
307,3KapR70eIR6Zm3kJfG4oB3,"['alternative r&b', 'chicago rap', 'hip hop', 'indie r&b', 'neo soul', 'rap', 'southern hip hop', 'underground hip hop']",BJ The Chicago Kid,0.631,0.8,2,-6.546,0,0.0506,0.188,0.000533,0.64,0.857,87.482
308,4F07ku5lMBIoybFPStM2j4,"['hip hop', 'indie soul']",NxWorries,0.669,0.735,10,-7.264,1,0.329,0.459,0.0,0.103,0.723,117.284
309,0ZpBPavoID3eDbaXKSWpAD,['alternative r&b'],Francis and the Lights,0.457,0.477,8,-9.323,1,0.102,0.281,0.000822,0.0914,0.627,144.855
310,45dFQXHoKs323KowLP8a8z,['synthwave'],Robert Parker,0.647,0.865,7,-6.952,0,0.0381,0.00636,0.412,0.0986,0.919,135.002
311,6Uhhwk8oJc8SLloZIAQksB,"['art pop', 'indie pop', 'indie rock', 'philly indie']",Japanese Breakfast,0.566,0.722,9,-7.294,0,0.0392,0.0186,0.145,0.408,0.142,125.026
312,5yvhdo8FXbBsIllxv2Rr94,"['pop', 'pop rap', 'rap']",SZA,0.805,0.702,1,-4.877,1,0.0887,0.0658,0.0,0.123,0.225,120.041
313,0zXE8mMAXCtfzc02MddxWn,"['afroswing', 'grime', 'uk hip hop']",J Hus,0.867,0.725,6,-5.199,0,0.141,0.0099,6.26e-06,0.127,0.537,91.966
314,5iy3a8zOSVWrN8WyB0Zcqn,['alternative hip hop'],Theophilus London,0.718,0.85,9,-5.586,1,0.112,0.0185,2.22e-05,0.239,0.375,102.896
315,7LxBW7mtctQLCIj8RnrQoI,"['dutch pop', 'indie jazz', 'indie soul']",Benny Sings,0.869,0.254,8,-9.526,1,0.071,0.0952,3.63e-05,0.191,0.822,116.559
316,4BsLwvaJOTOHDNg7xMpvrL,"['bedroom pop', 'indie pop', 'indie r&b', 'modern rock', 'oakland indie', 'pop']",Still Woozy,0.767,0.392,1,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017
317,6v4GRlnSBv3BDT02QGXcFT,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Wu-Tang Clan,0.502,0.642,6,-10.719,1,0.483,0.664,0.0116,0.324,0.572,182.123
318,2CHmgtK8OCL28WtIK96u4N,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.823,0.813,7,-6.71,1,0.288,0.0359,0.0,0.0886,0.373,95.012
319,0J1HfFtmbQVbXWFWYuTiPb,"['alternative r&b', 'bedroom soul', 'electropop', 'indie pop', 'indie r&b', 'pop']",Ryan Beatty,0.687,0.319,0,-6.992,1,0.0292,0.485,0.0,0.176,0.216,109.772
320,2Yv2mHzr5AQavVdwQjEokV,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",Mac Miller,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985
321,0Dylgc29zZwO3YRC1VrMdo,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",Berhana,0.865,0.576,4,-10.515,0,0.113,0.306,0.0362,0.377,0.609,119.974
322,3ImJurxjtL8FutkeQ6uPRK,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.522,0.613,3,-9.391,0,0.0375,0.169,0.00103,0.107,0.309,76.516
323,2G3l5uYzMqVAgEjcF8XtRj,"['chill r&b', 'indie r&b']",Weston Estate,0.636,0.419,7,-6.462,1,0.0542,0.242,2.5e-06,0.0918,0.175,159.848
324,4zHC1zzSAV2xR7OlUqo2Oz,"['alternative r&b', 'bedroom soul', 'indie r&b']",Dijon,0.399,0.578,3,-3.298,0,0.0456,0.674,0.0,0.132,0.433,80.22
325,564oa00vY05d1uYnTEAAmE,"['alternative r&b', 'dmv rap', 'hip hop', 'rap', 'underground hip hop']",GoldLink,0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,0.754,148.034
326,7nmtH3cyqEmKz8F09V60yO,"['australian psych', 'neo-psychedelic']",Tame Impala,0.554,0.885,2,-6.212,1,0.0443,0.0323,0.0238,0.345,0.367,104.945
327,5yY9lUy8nbvjM1Uyo1Uqoc,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037
328,1ToprX3cpBiXoAe5eNSk74,"['alternative r&b', 'pop']",Khalid,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004
329,3eoNUm0LU9hATVVi9w4fM6,"['australian psych', 'neo-psychedelic']",Tame Impala,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059
330,1t4pPnbkOjzoA5RvsDjvUU,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.811,0.57,5,-8.093,1,0.129,0.253,0.0,0.148,0.814,128.066
331,19woxaSpjOefa2JnAOoqW5,"['pop', 'pop rap', 'rap']",SZA,0.727,0.456,9,-7.26,1,0.285,0.0705,0.0,0.124,0.548,111.331
332,71oM9w2BbJxzTpxzWIE0lw,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",JAY-Z,0.813,0.837,1,-6.356,1,0.298,0.166,0.0,0.0835,0.744,84.965
333,5FvlQZTm4eOGeUiAB1bKc9,"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",Ice Cube,0.777,0.957,11,-3.201,0,0.319,0.179,0.0,0.296,0.543,105.756
334,0q75NwOoFiARAVp4EXU4Bs,"['pop', 'pop rap', 'rap']",SZA,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002
335,41L3O37CECZt3N7ziG2z7l,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921
336,53dkS3h9uTNsWYZTPacnpx,"['hip hop', 'rap']",Odd Future,0.839,0.583,1,-5.941,1,0.268,0.239,0.0,0.262,0.564,87.99
337,0U3u0HdRQjD8mAMYBak4Ok,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indie r&b', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House,0.607,0.451,4,-8.206,1,0.0286,0.0604,0.0,0.19,0.676,94.054
338,0TLAptKgYxe7F0KewWH6X6,"['art pop', 'indie r&b', 'indie soul', 'uk alternative pop']",James Blake,0.293,0.29,2,-11.596,1,0.0454,0.696,0.875,0.1,0.0373,128.276
339,5WUON8KzcSZf96hD9HdjPU,['indie anthem-folk'],Matt Maltese,0.456,0.682,7,-6.795,1,0.0416,0.847,0.0694,0.337,0.606,133.808
340,1OWGLpptXlHLw1yibeHiHa,"['hip hop', 'pop rap', 'portland hip hop', 'rap']",Aminé,0.704,0.517,5,-7.999,0,0.312,0.314,6.36e-06,0.174,0.443,139.857
341,7m9OqQk4RVRkw9JJdeAw96,"['emo rap', 'miami hip hop']",XXXTENTACION,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021
342,3pjOs5VyPNFD6L3ZE11HiA,"['escape room', 'indie soul', 'lgbtq+ hip hop']",KAYTRANADA,0.74,0.78,1,-7.624,0,0.209,0.171,0.0,0.0794,0.605,114.98
343,5aZhRbJSzAuedzUF3Rv78q,"['escape room', 'indie soul', 'lgbtq+ hip hop']",KAYTRANADA,0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99
344,23c9gmiiv7RCu7twft0Mym,"['canadian contemporary r&b', 'pop']",Daniel Caesar,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542
345,5VarZFY00sO54HErJ3TPCI,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']",Unknown Mortal Orchestra,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816
346,3DPFmwFtV5ElQaTniLOdgk,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']",Unknown Mortal Orchestra,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994
347,6wE9qLKJu7DovH54rvrSVs,[],Chinatown Slalom,0.565,0.614,11,-6.277,1,0.397,0.0536,5.99e-05,0.0696,0.529,69.898
348,6WVSnyKQGzs1fosa2I3FMQ,"['alternative r&b', 'indie soul']",Free Nationals,0.76,0.665,4,-7.021,0,0.0612,0.105,0.399,0.0945,0.808,92.992
349,1UrxBDCv9kDRIBUc2oskNR,"['alternative r&b', 'indie soul']",Free Nationals,0.755,0.756,0,-6.409,1,0.0556,0.00644,7.93e-05,0.279,0.786,98.003
350,0cciBj4236w1xByzZvn92D,"['alternative r&b', 'indie soul']",Free Nationals,0.552,0.741,11,-5.419,0,0.0542,0.284,8.2e-05,0.334,0.718,69.709
351,4cAgkb0ifwn0FSHGXnr4F6,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.506,0.59,1,-4.322,1,0.076,0.165,1.09e-05,0.096,0.359,141.099
352,5t1U1J2CNKbovuycB0hChV,['modern indie pop'],Froogle,0.729,0.613,11,-8.242,1,0.136,0.747,0.000374,0.121,0.35,134.048
353,0RQPktmooLA3TJqQVyR29m,"['bedroom pop', 'indie r&b', 'pop']",Rex Orange County,0.748,0.441,10,-7.653,0,0.0622,0.592,0.0,0.176,0.44,124.107
354,3NRql0A1Ef4RCvT473iqgD,"['indie r&b', 'uk alternative hip hop']",Bakar,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164
355,3Q3VhCDPc9g7qUoVtzbumb,['bedroom pop'],Matt Champion,0.414,0.373,6,-10.59,0,0.028,0.506,0.0335,0.128,0.19,81.939
356,3Yt0liwMgB3I0xv3FQBDzI,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.765,0.437,5,-8.994,0,0.0372,0.732,0.00331,0.167,0.667,117.99
357,3k5oLgungD1dSOGLqQdIQw,['neo-psychedelic'],Khruangbin,0.632,0.637,7,-10.011,1,0.0348,0.0352,0.158,0.0997,0.614,111.551
358,0qdQUeKVyevrbKhAo0ibxS,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",George Harrison,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919
359,6EvUAsfncetT0RcWshHCbl,"['art pop', 'indie r&b', 'indie soul', 'uk alternative pop']",James Blake,0.661,0.472,7,-7.889,1,0.164,0.757,0.00275,0.192,0.206,73.986
360,0LtOwyZoSNZKJWHqjzADpW,"['australian psych', 'neo-psychedelic']",Tame Impala,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508
361,43yUYSkasHj7U9qFUhK6tf,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516
362,0Zgcv1wy4bRWpfsM27uPGK,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",Blood Orange,0.584,0.389,11,-12.315,1,0.154,0.689,0.0,0.319,0.288,79.976
363,13jLiEg5wdMXuJzXXnRcnj,['la pop'],BURNS,0.684,0.862,6,-4.855,0,0.0952,0.0627,0.000177,0.126,0.275,120.02
364,1dzwFgBlZNxt28aQOinNGn,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.478,0.326,3,-10.992,1,0.0693,0.468,0.000221,0.323,0.338,137.04
365,0rKtyWc8bvkriBthvHKY8d,"['alternative r&b', 'viral pop']",Joji,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964
366,1nRTH500HbZX8PYwT4ZMby,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino,0.862,0.614,5,-5.875,0,0.0393,0.246,0.00757,0.113,0.323,110.061
367,5NhlpQ6BOIz3S5welptk1W,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094
368,00GOPLxW4PGQuUYdPJh8K1,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027
369,4sbtM9ORGwmxGkXfctXbJq,"['alternative r&b', 'viral pop']",Joji,0.809,0.483,5,-6.886,1,0.0487,0.8,0.0,0.221,0.715,96.974
370,6TodWdTSDfzwgYynTZSvJn,"['asian american hip hop', 'pop']",88rising,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968
371,7p3XAxYOxflnVHHrotNizM,"['afrofuturism', 'hip hop', 'indie r&b', 'lgbtq+ hip hop', 'rap']",Kevin Abstract,0.619,0.87,0,-6.551,0,0.0599,0.0442,0.102,0.316,0.35,83.92
372,467t3218y3yihFcyDGWjr0,"['alternative r&b', 'bedroom soul', 'indie r&b']",Dijon,0.674,0.616,7,-3.471,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934
373,31G9RaSaDOI2NWcpnIp734,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.697,0.849,10,-4.953,0,0.248,0.228,4.52e-05,0.493,0.734,81.956
374,6gpcs5eMhJwax4mIfKDYQk,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",Calvin Harris,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066
375,25cUhiAod71TIQSNicOaW3,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Miguel,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063
376,0qFLzHtnJUIxyUwfqIj8gK,"['canadian contemporary r&b', 'canadian hip hop', 'rap calme', 'trap soul']",Ramriddlz,0.64,0.33,0,-11.684,1,0.038,0.791,0.0,0.0911,0.359,97.968
377,4THgRPmLvhNmM9Lzj8qrvH,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Miguel,0.593,0.589,11,-6.401,1,0.0366,0.462,3.88e-06,0.0937,0.306,148.055
378,3rQ0ZaLrkLv8HhAAKSbAC0,"['australian psych', 'neo-psychedelic']",Tame Impala,0.228,0.615,7,-5.626,1,0.0328,0.0487,0.00293,0.327,0.12,166.035
379,6vegnfDS8DAEaCqWaPYGPy,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",JAY-Z,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577
380,0qM9UF4CbazQ5xa8PCTopE,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",JAY-Z,0.705,0.729,11,-7.01,0,0.221,0.0428,5.86e-05,0.224,0.549,165.901
381,3OYejGbGSMijzWFTdCd8sy,"['bedroom pop', 'indie garage rock']",Michael Seyer,0.678,0.191,4,-16.059,1,0.0391,0.525,0.0883,0.0999,0.111,134.466
382,5aDZOMeCa6VuKJSENFsuGx,"['alternative hip hop', 'detroit hip hop', 'underground hip hop']",Zelooperz,0.38,0.723,1,-9.608,0,0.34,0.0774,2.52e-06,0.92,0.804,143.285
383,76S0dx36oCAMgqfXlVUQeZ,"['english indie rock', 'kent indie']",APRE,0.734,0.783,5,-6.482,0,0.0283,0.172,0.0147,0.106,0.595,107.016
384,0sf12qNH5qcw8qpgymFOqD,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017
385,0XTkTcMtYXwvggbye06mQI,"['bc underground hip hop', 'canadian hip hop', 'trap soul']",MANILA GREY,0.688,0.65,6,-7.406,1,0.0833,0.351,0.0,0.106,0.553,99.977
386,5bknBRjKJZ643DAN2w8Yoy,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887
387,5QCr1xFufKJOTkpcR9ih24,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",Young Thug,0.604,0.435,4,-9.191,0,0.135,0.0326,0.0,0.091,0.112,136.827
388,6Nle9hKrkL1wQpwNfEkxjh,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134
389,3BucMqBqIR5Aw7MrUkF00y,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",Aretha Franklin,0.387,0.315,3,-9.477,1,0.0301,0.798,0.000381,0.086,0.232,135.388
390,2YFgR2ISOrk2UTHwoIH0XM,['alternative hip hop'],Theophilus London,0.482,0.386,11,-10.849,1,0.0388,0.499,0.0715,0.14,0.0697,116.645
391,3KdPnZiYzQJJ5itDr8BjMM,['alternative hip hop'],Theophilus London,0.745,0.807,9,-5.79,0,0.0719,0.114,4.97e-05,0.0917,0.454,117.96
392,7eqoqGkKwgOaWNNHx90uEZ,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815
393,03di0hRdZBCIzFf4nXoy7P,[],Zay Lewis,0.603,0.574,2,-7.168,1,0.304,0.0991,0.0,0.307,0.588,169.797
394,6EkWkW6fbaky8N5BVCGFFB,"['alternative dance', 'alternative rock', 'dance-punk', 'electronic rock', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",LCD Soundsystem,0.337,0.462,0,-9.955,1,0.0294,0.0365,0.0152,0.0782,0.182,199.991
395,2ZltjIqztEpZtafc8w0I9t,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino,0.472,0.448,6,-7.272,0,0.326,0.113,0.0,0.0914,0.636,166.077
396,4S7YHmlWwfwArgd8LfSPud,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064
397,6uqTETWok9npbL4c9cuLVh,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",Betty Wright,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081
398,6Q6L6tqFOt4r23XHLxukDh,[],Biskwiq,0.525,0.558,9,-9.132,1,0.379,0.259,9.19e-06,0.877,0.383,144.744
399,5UmjHuYRItemped2xd3Qx4,[],Justice Der,0.599,0.013,5,-32.126,0,0.0348,0.988,0.911,0.129,0.359,94.972
400,1MGRXngSmmBcFLpSZJyZdj,['bedroom pop'],Matt Champion,0.386,0.383,4,-11.561,0,0.0306,0.194,0.00336,0.151,0.0926,75.039
401,4S4Mfvv03M1cHgIOJcbUCL,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037
402,0oPOuDmmkVp3h6puekhs6P,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.611,0.459,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28
403,4xskW9IiPAhklhclZfU5Am,"['canadian contemporary r&b', 'indie soul', 'vapor soul']",MorMor,0.811,0.424,4,-6.798,0,0.0321,0.00457,0.4,0.0802,0.831,99.992
